month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2019-04,South Dakota,706.0,0.0,2360.0,2870.0,193.0,172,0.0,1.0,5.0,0.0,109.0,148.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0,6581
2019-04,Tennessee,14849.0,0.0,21848.0,10619.0,1224.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48624
2019-04,Texas,28638.0,0.0,38994.0,24009.0,3451.0,2167,0.0,72.0,44.0,5.0,5349.0,3193.0,35.0,72.0,2.0,0.0,0.0,0.0,45.0,29.0,7.0,0.0,0.0,0.0,106112
2019-04,Utah,16689.0,52805.0,3365.0,3235.0,361.0,0,0.0,6.0,3.0,1.0,240.0,255.0,2.0,179.0,49.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77263
2019-04,Vermont,0.0,0.0,1518.0,1485.0,122.0,91,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,3236
2019-04,Virgin Islands,82.0,0.0,24.0,5.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114
2019-04,Virginia,1262.0,69.0,20270.0,10699.0,2692.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35052
2019-04,Washington,16452.0,88.0,17631.0,10844.0,3139.0,873,12.0,17.0,14.0,2.0,1071.0,815.0,15.0,545.0,108.0,8.0,0.0,0.0,851.0,729.0,93.0,56.0,14.0,0.0,53377
2019-04,West Virginia,2635.0,0.0,5819.0,4822.0,318.0,310,3.0,4.0,6.0,0.0,784.0,835.0,1.0,25.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,15583
2019-04,Wisconsin,9159.0,650.0,14617.0,12535.0,1127.0,52,0.0,0.0,0.0,2.0,109.0,163.0,7.0,87.0,39.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,38561
2019-04,Wyoming,459.0,14.0,1888.0,1906.0,153.0,136,0.0,1.0,4.0,0.0,106.0,146.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4821
2019-03,Alabama,31811.0,619.0,9991.0,6439.0,348.0,360,0.0,19.0,7.0,0.0,1257.0,1046.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,1.0,0.0,0.0,51923
2019-03,Alaska,173.0,4.0,3117.0,2844.0,355.0,233,0.0,0.0,1.0,0.0,197.0,159.0,1.0,19.0,15.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,7136
2019-03,Arizona,7564.0,484.0,15993.0,8497.0,1422.0,947,0.0,14.0,13.0,1.0,1476.0,782.0,8.0,103.0,5.0,2.0,0.0,0.0,18.0,8.0,2.0,0.0,1.0,0.0,37340
2019-03,Arkansas,3605.0,1179.0,7948.0,5821.0,467.0,415,32.0,19.0,20.0,0.0,1213.0,1499.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,2.0,0.0,1.0,0.0,22246
2019-03,California,46812.0,0.0,42551.0,28146.0,4299.0,0,1.0,0.0,0.0,0.0,724.0,504.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123056
2019-03,Colorado,7183.0,0.0,22511.0,13791.0,1720.0,1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46915
2019-03,Connecticut,8604.0,434.0,6189.0,2344.0,789.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18362
2019-03,Delaware,647.0,0.0,2407.0,1377.0,170.0,108,0.0,0.0,2.0,0.0,16.0,12.0,0.0,130.0,0.0,0.0,0.0,0.0,72.0,28.0,15.0,0.0,1.0,0.0,4985
2019-03,District of Columbia,300.0,0.0,112.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417
2019-03,Florida,21078.0,0.0,59615.0,19429.0,3869.0,2526,0.0,41.0,29.0,1.0,4390.0,1458.0,9.0,948.0,117.0,2.0,0.0,0.0,245.0,118.0,46.0,49.0,30.0,1.0,114001
2019-03,Georgia,23338.0,0.0,19228.0,9131.0,784.0,713,0.0,22.0,21.0,1.0,2131.0,1401.0,8.0,7.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,0.0,0.0,0.0,56804
2019-03,Guam,0.0,0.0,123.0,53.0,13.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195
2019-03,Hawaii,1126.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129
2019-03,Idaho,5908.0,1.0,5362.0,5161.0,502.0,334,1.0,10.0,11.0,1.0,415.0,532.0,0.0,36.0,16.0,3.0,0.0,0.0,9.0,9.0,1.0,2.0,0.0,0.0,18314
2019-03,Illinois,18595.0,313540.0,29438.0,13143.0,0.0,1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376018
2019-03,Indiana,44867.0,8962.0,26630.0,13737.0,2005.0,985,14.0,10.0,10.0,0.0,608.0,525.0,17.0,15.0,0.0,1.0,0.0,0.0,93.0,57.0,54.0,4.0,3.0,0.0,98597
2019-03,Iowa,6953.0,9778.0,204.0,3014.0,55.0,5,13.0,0.0,0.0,0.0,5.0,48.0,0.0,25.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20108
2019-03,Kansas,1688.0,3.0,7807.0,5590.0,693.0,415,0.0,6.0,1.0,5.0,702.0,372.0,4.0,28.0,6.0,0.0,0.0,0.0,9.0,23.0,1.0,0.0,0.0,0.0,17353
2019-03,Kentucky,350354.0,0.0,15646.0,8110.0,534.0,781,5.0,15.0,24.0,2.0,2002.0,1707.0,4.0,13.0,11.0,0.0,0.0,0.0,33.0,26.0,1.0,0.0,0.0,0.0,379268
2019-03,Louisiana,2106.0,83.0,13050.0,7148.0,892.0,583,0.0,7.0,18.0,1.0,1107.0,934.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,4.0,2.0,1.0,0.0,25970
2019-03,Maine,703.0,1.0,4191.0,2992.0,380.0,210,2.0,1.0,0.0,0.0,108.0,130.0,5.0,19.0,5.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,1.0,0.0,8766
2019-03,Mariana Islands,0.0,0.0,8.0,8.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2019-03,Maryland,4123.0,0.0,4288.0,6080.0,138.0,42,0.0,4.0,1.0,0.0,70.0,168.0,1.0,50.0,34.0,1.0,0.0,0.0,0.0,24.0,54.0,3.0,2.0,0.0,15083
2019-03,Massachusetts,11470.0,0.0,5079.0,3151.0,644.0,219,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,41.0,8.0,2.0,2.0,0.0,20670
2019-03,Michigan,24361.0,11.0,15403.0,10260.0,903.0,286,0.0,2.0,2.0,0.0,10.0,287.0,0.0,130.0,8.0,3.0,0.0,0.0,12.0,19.0,0.0,0.0,1.0,0.0,51698
2019-03,Minnesota,14888.0,33917.0,12098.0,11981.0,1307.0,538,0.0,0.0,4.0,0.0,195.0,343.0,4.0,28.0,17.0,2.0,0.0,0.0,23.0,38.0,2.0,0.0,0.0,1.0,75386
2019-03,Mississippi,1963.0,0.0,11180.0,6116.0,430.0,460,1.0,14.0,12.0,1.0,1653.0,1228.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,7.0,0.0,0.0,0.0,23090
2019-03,Missouri,3000.0,0.0,23939.0,17749.0,2160.0,1449,0.0,14.0,9.0,1.0,1550.0,1156.0,5.0,261.0,35.0,2.0,0.0,0.0,83.0,58.0,8.0,3.0,4.0,1.0,51487
2019-03,Montana,1290.0,0.0,3703.0,4218.0,351.0,310,8.0,3.0,6.0,0.0,479.0,728.0,2.0,27.0,4.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,11143
2019-03,Nebraska,4576.0,124.0,146.0,1913.0,27.0,5,0.0,0.0,0.0,1.0,2.0,63.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6878
2019-03,Nevada,2657.0,0.0,6661.0,3114.0,446.0,393,0.0,0.0,0.0,0.0,406.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13856
2019-03,New Hampshire,1508.0,0.0,6297.0,3374.0,254.0,0,160.0,0.0,18.0,0.0,0.0,13.0,0.0,49.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11684
2019-03,New Jersey,0.0,0.0,4579.0,3446.0,226.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,85.0,63.0,2.0,1.0,0.0,1.0,8410
2019-03,New Mexico,881.0,0.0,8137.0,5252.0,784.0,558,0.0,8.0,6.0,1.0,526.0,653.0,0.0,38.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,16850
2019-03,New York,3949.0,2328.0,10834.0,14996.0,1751.0,260,0.0,1.0,2.0,2.0,55.0,34.0,6.0,20.0,62.0,0.0,4.0,6.0,334.0,321.0,20.0,13.0,6.0,0.0,35004
2019-03,North Carolina,32987.0,84.0,1931.0,12758.0,1249.0,290,0.0,15.0,14.0,4.0,2193.0,1898.0,10.0,346.0,77.0,9.0,9.0,4.0,5.0,11.0,2.0,0.0,0.0,0.0,53896
2019-03,North Dakota,514.0,0.0,2191.0,2783.0,158.0,106,4.0,0.0,0.0,0.0,84.0,132.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,1.0,0.0,0.0,0.0,5990
2019-03,Ohio,16273.0,374.0,31090.0,17313.0,2208.0,1358,0.0,20.0,8.0,0.0,1286.0,750.0,11.0,42.0,12.0,8.0,0.0,0.0,42.0,25.0,4.0,2.0,0.0,0.0,70826
2019-03,Oklahoma,3941.0,0.0,15423.0,9896.0,1416.0,1167,8.0,21.0,11.0,2.0,2054.0,1681.0,10.0,0.0,0.0,0.0,0.0,0.0,39.0,24.0,8.0,0.0,3.0,0.0,35704
2019-03,Oregon,5960.0,425.0,17208.0,12161.0,0.0,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35949
2019-03,Pennsylvania,27864.0,0.0,60068.0,16921.0,29.0,0,300.0,0.0,0.0,0.0,1.0,0.0,0.0,576.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105892
2019-03,Puerto Rico,0.0,0.0,2238.0,157.0,98.0,31,0.0,0.0,0.0,2.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2554
2019-03,Rhode Island,0.0,0.0,1201.0,858.0,159.0,268,0.0,0.0,0.0,0.0,3.0,0.0,0.0,41.0,80.0,2.0,0.0,0.0,15.0,9.0,2.0,0.0,2.0,0.0,2640
2019-03,South Carolina,9467.0,116.0,13957.0,6268.0,843.0,821,0.0,10.0,5.0,0.0,1025.0,645.0,4.0,117.0,11.0,1.0,0.0,0.0,14.0,6.0,0.0,0.0,1.0,1.0,33312
2019-03,South Dakota,682.0,0.0,3274.0,3450.0,228.0,215,0.0,0.0,2.0,1.0,126.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,8174
2019-03,Tennessee,19094.0,0.0,30728.0,15086.0,1463.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66433
2019-03,Texas,34837.0,0.0,55222.0,31747.0,4092.0,2938,63.0,87.0,44.0,5.0,7415.0,4358.0,47.0,63.0,7.0,0.0,0.0,0.0,65.0,57.0,6.0,3.0,0.0,0.0,141056
2019-03,Utah,18552.0,53588.0,4876.0,4081.0,393.0,0,0.0,3.0,6.0,2.0,281.0,378.0,1.0,156.0,50.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82398
2019-03,Vermont,0.0,0.0,2043.0,1693.0,220.0,82,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,4054
2019-03,Virgin Islands,109.0,0.0,28.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
2019-03,Virginia,1221.0,100.0,29043.0,14550.0,3547.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48527
2019-03,Washington,18082.0,94.0,21158.0,13211.0,3329.0,998,6.0,19.0,21.0,2.0,1288.0,1053.0,19.0,518.0,82.0,14.0,0.0,0.0,1012.0,776.0,87.0,34.0,9.0,0.0,61812
2019-03,West Virginia,2939.0,0.0,8633.0,6778.0,469.0,538,4.0,14.0,8.0,0.0,1165.0,1278.0,4.0,1.0,2.0,2.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,21859
2019-03,Wisconsin,9950.0,664.0,19952.0,15240.0,1283.0,54,0.0,0.0,1.0,4.0,129.0,238.0,11.0,107.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,47671
2019-03,Wyoming,338.0,9.0,2497.0,2314.0,199.0,138,1.0,0.0,6.0,0.0,148.0,175.0,3.0,1.0,2.0,0.0,0.0,0.0,7.0,42.0,0.0,0.0,0.0,0.0,5880
2019-02,Alabama,28831.0,332.0,8278.0,5353.0,302.0,451,0.0,5.0,13.0,0.0,1501.0,1108.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,1.0,0.0,0.0,0.0,46203
2019-02,Alaska,189.0,7.0,2261.0,1904.0,276.0,176,0.0,2.0,0.0,0.0,199.0,144.0,0.0,26.0,24.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,1.0,5233
2019-02,Arizona,6444.0,452.0,13933.0,7135.0,1244.0,978,0.0,14.0,9.0,2.0,1704.0,751.0,5.0,62.0,9.0,1.0,0.0,0.0,19.0,8.0,4.0,0.0,1.0,1.0,32776
2019-02,Arkansas,2930.0,789.0,7144.0,5251.0,357.0,576,22.0,7.0,20.0,0.0,1460.0,1714.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,0.0,0.0,0.0,20289
2019-02,California,33102.0,0.0,36424.0,22506.0,3932.0,0,0.0,0.0,0.0,0.0,608.0,390.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96970
2019-02,Colorado,6987.0,0.0,18697.0,11731.0,1550.0,1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,53.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40467
2019-02,Connecticut,6697.0,412.0,5459.0,1818.0,654.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15040
2019-02,Delaware,418.0,0.0,1698.0,1208.0,124.0,76,0.0,1.0,3.0,1.0,14.0,10.0,2.0,50.0,0.0,0.0,0.0,0.0,51.0,25.0,0.0,1.0,0.0,0.0,3682
2019-02,District of Columbia,267.0,0.0,88.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364
2019-02,Florida,18437.0,0.0,51711.0,17833.0,3649.0,2315,4.0,50.0,28.0,3.0,4970.0,1635.0,6.0,814.0,87.0,3.0,0.0,0.0,220.0,107.0,41.0,45.0,32.0,1.0,101991
2019-02,Georgia,19711.0,0.0,16172.0,7742.0,680.0,734,0.0,26.0,20.0,1.0,2349.0,1426.0,10.0,1.0,0.0,0.0,0.0,0.0,16.0,8.0,3.0,0.0,1.0,0.0,48900
2019-02,Guam,0.0,0.0,113.0,51.0,10.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178
2019-02,Hawaii,1028.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032
2019-02,Idaho,7835.0,0.0,3887.0,3548.0,394.0,292,0.0,5.0,5.0,2.0,424.0,528.0,3.0,28.0,8.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,16965
2019-02,Illinois,14499.0,139042.0,24870.0,11381.0,0.0,1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190886
2019-02,Indiana,29574.0,5893.0,21297.0,11157.0,1623.0,854,12.0,12.0,11.0,2.0,743.0,569.0,27.0,10.0,1.0,0.0,0.0,0.0,59.0,30.0,13.0,3.0,2.0,0.0,71892
2019-02,Iowa,5491.0,7437.0,153.0,1935.0,60.0,6,2.0,0.0,0.0,0.0,2.0,52.0,0.0,23.0,16.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15181
2019-02,Kansas,1909.0,5.0,6271.0,4688.0,593.0,467,0.0,11.0,8.0,1.0,760.0,444.0,10.0,28.0,11.0,1.0,0.0,0.0,11.0,3.0,1.0,1.0,0.0,1.0,15224
2019-02,Kentucky,303739.0,0.0,12027.0,7182.0,443.0,932,3.0,40.0,30.0,0.0,2260.0,1846.0,8.0,4.0,4.0,0.0,0.0,0.0,26.0,22.0,4.0,1.0,1.0,0.0,328572
2019-02,Louisiana,2491.0,119.0,11056.0,6849.0,727.0,637,1.0,17.0,12.0,2.0,1401.0,990.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,7.0,0.0,0.0,0.0,24345
2019-02,Maine,673.0,2.0,2989.0,2352.0,308.0,163,0.0,2.0,2.0,0.0,118.0,135.0,3.0,21.0,15.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,6794
2019-02,Mariana Islands,0.0,0.0,10.0,7.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2019-02,Maryland,3183.0,0.0,3822.0,4613.0,124.0,62,0.0,2.0,4.0,1.0,73.0,146.0,1.0,67.0,14.0,0.0,0.0,0.0,0.0,30.0,48.0,0.0,0.0,0.0,12190
2019-02,Massachusetts,11007.0,0.0,4359.0,2428.0,555.0,177,5.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,7.0,2.0,0.0,0.0,18604
2019-02,Michigan,18930.0,5.0,11272.0,7497.0,702.0,241,0.0,0.0,5.0,2.0,6.0,296.0,3.0,85.0,8.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,39073
2019-02,Minnesota,9567.0,24440.0,7938.0,7215.0,889.0,349,0.0,3.0,6.0,0.0,226.0,295.0,4.0,22.0,5.0,3.0,0.0,0.0,12.0,8.0,2.0,0.0,0.0,0.0,50984
2019-02,Mississippi,1845.0,0.0,9790.0,5717.0,393.0,488,0.0,14.0,23.0,1.0,1996.0,1393.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,21681
2019-02,Missouri,2326.0,0.0,19884.0,13773.0,1688.0,1308,1.0,13.0,7.0,2.0,1817.0,1291.0,8.0,233.0,24.0,5.0,0.0,0.0,65.0,46.0,4.0,1.0,6.0,0.0,42502
2019-02,Montana,1167.0,64.0,2391.0,2730.0,254.0,337,5.0,4.0,12.0,0.0,466.0,762.0,3.0,19.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,8224
2019-02,Nebraska,4029.0,81.0,122.0,1428.0,26.0,2,0.0,0.0,1.0,0.0,4.0,53.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5759
2019-02,Nevada,2366.0,0.0,5541.0,2524.0,353.0,293,0.0,0.0,0.0,0.0,416.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11643
2019-02,New Hampshire,1301.0,0.0,5793.0,2713.0,230.0,0,97.0,0.0,12.0,0.0,0.0,17.0,0.0,44.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10213
2019-02,New Jersey,0.0,0.0,3794.0,2949.0,174.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,42.0,3.0,1.0,1.0,0.0,7030
2019-02,New Mexico,814.0,0.0,6890.0,4371.0,673.0,620,0.0,10.0,15.0,0.0,627.0,663.0,1.0,37.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,14727
2019-02,New York,2767.0,2104.0,8914.0,11566.0,1726.0,199,0.0,3.0,0.0,0.0,56.0,22.0,15.0,23.0,49.0,0.0,1.0,5.0,285.0,262.0,26.0,12.0,8.0,0.0,28043
2019-02,North Carolina,29866.0,2.0,1620.0,11335.0,1083.0,310,0.0,20.0,22.0,2.0,2628.0,2209.0,16.0,8.0,0.0,0.0,9.0,11.0,6.0,7.0,0.0,0.0,0.0,0.0,49154
2019-02,North Dakota,461.0,0.0,1514.0,1981.0,131.0,80,7.0,0.0,1.0,0.0,66.0,129.0,3.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,1.0,0.0,0.0,0.0,4420
2019-02,Ohio,12403.0,337.0,25652.0,13985.0,1635.0,1123,0.0,21.0,10.0,0.0,1485.0,755.0,5.0,44.0,8.0,0.0,0.0,0.0,29.0,20.0,3.0,2.0,1.0,0.0,57518
2019-02,Oklahoma,4255.0,0.0,13014.0,8165.0,1318.0,1126,11.0,19.0,22.0,2.0,2279.0,1862.0,17.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,9.0,1.0,3.0,0.0,32166
2019-02,Oregon,4543.0,370.0,14214.0,9428.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28726
2019-02,Pennsylvania,22785.0,0.0,47570.0,13297.0,17.0,0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,116.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84567
2019-02,Puerto Rico,0.0,0.0,2129.0,154.0,83.0,28,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2406
2019-02,Rhode Island,0.0,0.0,1043.0,624.0,134.0,198,0.0,0.0,0.0,0.0,2.0,1.0,0.0,32.0,43.0,0.0,0.0,0.0,15.0,7.0,2.0,1.0,3.0,0.0,2105
2019-02,South Carolina,7749.0,85.0,12375.0,5724.0,760.0,833,2.0,10.0,7.0,0.0,1374.0,733.0,4.0,123.0,9.0,0.0,0.0,0.0,11.0,10.0,0.0,1.0,1.0,0.0,29811
2019-02,South Dakota,663.0,0.0,2701.0,2790.0,243.0,187,0.0,1.0,3.0,1.0,170.0,216.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,1.0,0.0,0.0,6992
2019-02,Tennessee,19935.0,0.0,27213.0,14058.0,1500.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62785
2019-02,Texas,37469.0,0.0,49130.0,28709.0,3663.0,3149,5.0,88.0,55.0,4.0,8585.0,4844.0,45.0,49.0,6.0,0.0,0.0,0.0,67.0,50.0,10.0,1.0,2.0,0.0,135931
2019-02,Utah,14151.0,5720.0,3463.0,3018.0,317.0,0,0.0,1.0,2.0,1.0,351.0,428.0,0.0,136.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27648
2019-02,Vermont,0.0,0.0,1545.0,1373.0,163.0,71,4.0,1.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3172
2019-02,Virgin Islands,72.0,0.0,46.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120
2019-02,Virginia,1094.0,57.0,24579.0,12572.0,3168.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41532
2019-02,Washington,13583.0,31.0,15775.0,10106.0,2927.0,910,2.0,26.0,17.0,2.0,1306.0,1018.0,18.0,462.0,78.0,2.0,0.0,0.0,750.0,546.0,76.0,27.0,12.0,0.0,47674
2019-02,West Virginia,2455.0,0.0,7011.0,5575.0,384.0,677,16.0,14.0,10.0,1.0,1281.0,1339.0,5.0,12.0,3.0,5.0,0.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,18810
2019-02,Wisconsin,8810.0,496.0,13838.0,9899.0,1017.0,62,0.0,0.0,0.0,10.0,157.0,222.0,4.0,69.0,21.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,34612
2019-02,Wyoming,439.0,11.0,1900.0,1791.0,168.0,118,0.0,4.0,3.0,0.0,167.0,230.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,4842
2019-01,Alabama,29977.0,266.0,6671.0,5507.0,343.0,260,0.0,14.0,17.0,1.0,1038.0,861.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,44989
2019-01,Alaska,249.0,10.0,1877.0,1685.0,290.0,139,0.0,1.0,0.0,0.0,137.0,104.0,0.0,33.0,34.0,0.0,0.0,0.0,11.0,10.0,2.0,0.0,0.0,0.0,4582
2019-01,Arizona,6004.0,533.0,11710.0,6865.0,1255.0,675,0.0,12.0,4.0,1.0,1273.0,567.0,3.0,90.0,11.0,0.0,0.0,0.0,23.0,13.0,0.0,0.0,0.0,0.0,29039
